IES - SIGLA,IES - NOME,Endereço,Município,UF,Latitude,Longitude,Homepage,Status Jurídico,Áreas de pesquisa,Temas específicos de pequisa,Área Conhecimento,Grande Área,Especialização,Mestrado,Doutorado
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,Genética e Melhoramento - CIÊNCIAS AGRÁRIAS I,Não informado,MELHORAMENTO VEGETAL                                        ,CIÊNCIAS AGRÁRIAS                                           ,SIM,NÃO,SIM
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,Genética e Melhoramento - CIÊNCIAS AGRÁRIAS I,Não informado,MELHORAMENTO VEGETAL                                        ,CIÊNCIAS AGRÁRIAS                                           ,SIM,NÃO,SIM
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,Engenharia Química - ENGENHARIAS II,Não informado,ENGENHARIA QUÍMICA                                          ,ENGENHARIAS                                                 ,SIM,SIM,NÃO
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,Engenharia Química - ENGENHARIAS II,Não informado,ENGENHARIA QUÍMICA                                          ,ENGENHARIAS                                                 ,SIM,SIM,NÃO
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,Engenharia Química - ENGENHARIAS II,Não informado,ENGENHARIA QUÍMICA                                          ,ENGENHARIAS                                                 ,SIM,NÃO,SIM
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,ENSINO NA EDUCAÇÃO BÁSICA - ENSINO,Não informado,ENSINO                                                      ,MULTIDISCIPLINAR                                            ,SIM,SIM,NÃO
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,Ciências Farmacêuticas - FARMÁCIA,Não informado,FARMÁCIA                                                    ,CIÊNCIAS DA SAÚDE                                           ,SIM,SIM,NÃO
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,Ciências Farmacêuticas - FARMÁCIA,Não informado,FARMÁCIA                                                    ,CIÊNCIAS DA SAÚDE                                           ,SIM,SIM,NÃO
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,Ciências Farmacêuticas - FARMÁCIA,Não informado,FARMÁCIA                                                    ,CIÊNCIAS DA SAÚDE                                           ,SIM,NÃO,SIM
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,Comunicação e Territorialidades - COMUNICAÇÃO E INFORMAÇÃO,Não informado,COMUNICAÇÃO                                                 ,CIÊNCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,NÃO
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,Comunicação e Territorialidades - COMUNICAÇÃO E INFORMAÇÃO,Não informado,COMUNICAÇÃO                                                 ,CIÊNCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,NÃO
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,Comunicação e Territorialidades - COMUNICAÇÃO E INFORMAÇÃO,Não informado,COMUNICAÇÃO                                                 ,CIÊNCIAS SOCIAIS APLICADAS                                  ,SIM,NÃO,SIM
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,NUTRIÇÃO E SAÚDE - NUTRIÇÃO,Não informado,NUTRIÇÃO                                                    ,CIÊNCIAS DA SAÚDE                                           ,SIM,SIM,NÃO
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,NUTRIÇÃO E SAÚDE - NUTRIÇÃO,Não informado,NUTRIÇÃO                                                    ,CIÊNCIAS DA SAÚDE                                           ,SIM,NÃO,SIM
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,AGROQUÍMICA - CIÊNCIAS AGRÁRIAS I,Não informado,AGRONOMIA                                                   ,CIÊNCIAS AGRÁRIAS                                           ,SIM,SIM,NÃO
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,"ASTROFÍSICA, COSMOLOGIA E GRAVITAÇÃO - ASTRONOMIA / FÍSICA",Não informado,ASTRONOMIA                                                  ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,NÃO,SIM
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,"ENSINO, EDUCAÇÃO BÁSICA E FORMAÇÃO DE PROFESSORES - ENSINO",Não informado,ENSINO                                                      ,MULTIDISCIPLINAR                                            ,SIM,SIM,NÃO
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,"ENSINO, EDUCAÇÃO BÁSICA E FORMAÇÃO DE PROFESSORES - ENSINO",Não informado,ENSINO                                                      ,MULTIDISCIPLINAR                                            ,SIM,SIM,NÃO
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,CIÊNCIA DA INFORMAÇÃO - COMUNICAÇÃO E INFORMAÇÃO,Não informado,CIÊNCIA DA INFORMAÇÃO                                       ,CIÊNCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,NÃO
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,CIÊNCIAS ODONTOLÓGICAS - ODONTOLOGIA,Não informado,ODONTOLOGIA                                                 ,CIÊNCIAS DA SAÚDE                                           ,SIM,SIM,NÃO
UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,"Av. Fernando Ferrari, 514 - Goiabeiras, Vitória - ES, 29075-910, Brazil",VITÓRIA,ES,"-20,2769549","-40,3046767",https://www.ufes.br/cursos/pos-graduacao,Federal,CIÊNCIAS ODONTOLÓGICAS - ODONTOLOGIA,Não informado,ODONTOLOGIA                                                 ,CIÊNCIAS DA SAÚDE                                           ,SIM,SIM,SIM
IFES,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO","Av. Rio Branco, 50 - Santa Lucia, Vitória - ES, 29056-264, Brazil",VITÓRIA,ES,"-20,3073198","-40,3023017",https://www.ifes.edu.br/cursos/pos-graduacao,Federal,ENGENHARIA METALÚRGICA E DE MATERIAIS - ENGENHARIAS II,Não informado,ENGENHARIA DE MATERIAIS E METALÚRGICA                       ,ENGENHARIAS                                                 ,SIM,SIM,NÃO
IFES,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO","Av. Rio Branco, 50 - Santa Lucia, Vitória - ES, 29056-264, Brazil",VITÓRIA,ES,"-20,3073198","-40,3023017",https://www.ifes.edu.br/cursos/pos-graduacao,Federal,ENGENHARIA METALÚRGICA E DE MATERIAIS - ENGENHARIAS II,Não informado,ENGENHARIA DE MATERIAIS E METALÚRGICA                       ,ENGENHARIAS                                                 ,SIM,SIM,NÃO
IFES,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO","Av. Rio Branco, 50 - Santa Lucia, Vitória - ES, 29056-264, Brazil",VITÓRIA,ES,"-20,3073198","-40,3023017",https://www.ifes.edu.br/cursos/pos-graduacao,Federal,ENGENHARIA METALÚRGICA E DE MATERIAIS - ENGENHARIAS II,Não informado,ENGENHARIA DE MATERIAIS E METALÚRGICA                       ,ENGENHARIAS                                                 ,SIM,NÃO,SIM
IFES,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO","Av. Rio Branco, 50 - Santa Lucia, Vitória - ES, 29056-264, Brazil",VITÓRIA,ES,"-20,3073198","-40,3023017",https://www.ifes.edu.br/cursos/pos-graduacao,Federal,AGROECOLOGIA - CIÊNCIAS AGRÁRIAS I,Não informado,AGRONOMIA                                                   ,CIÊNCIAS AGRÁRIAS                                           ,SIM,NÃO,SIM
FUCAPE,FUCAPE BUSINESS SCHOOL,"Av. Fernando Ferrari, 1358 - Boa Vista, Vitória - ES, 29075-505, Brazil",VITÓRIA,ES,"-20,2734917","-40,3004932",https://fucape.br/,Privada,"ADMINISTRAÇÃO E CIÊNCIAS CONTÁBEIS - ADM PÚBLICA E DE EMPRESAS, C CONTÁBEIS E TURISMO",Não informado,CIÊNCIAS CONTÁBEIS                                          ,CIÊNCIAS SOCIAIS APLICADAS                                  ,SIM,NÃO,SIM
FUCAPE,FUCAPE BUSINESS SCHOOL,"Av. Fernando Ferrari, 1358 - Boa Vista, Vitória - ES, 29075-505, Brazil",VITÓRIA,ES,"-20,2734917","-40,3004932",https://fucape.br/,Privada,"ADMINISTRAÇÃO E CIÊNCIAS CONTÁBEIS - ADM PÚBLICA E DE EMPRESAS, C CONTÁBEIS E TURISMO",Não informado,CIÊNCIAS CONTÁBEIS                                          ,CIÊNCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,SIM
FDV,FACULDADE DE DIREITO DE VITÓRIA,"R. Juiz Alexandre Martins de Castro Filho, 215 - Santa Lucia, Vitória - ES, 29056-295, Brazil",VITÓRIA,ES,"-20,294001","-40,3037662",https://www.fdv.br/ppgd/,Privada,DIREITO,Não informado,DIREITO                                                     ,CIÊNCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,SIM
UVV,UNIVERSIDADE VILA VELHA,"Rua São Joao, 48 - Divino Espírito Santo, Vila Velha - ES, 29101-420, Brazil",VILA VELHA,ES,"-20,3507142","-40,3005317",https://uvv.br/,Privada,CIÊNCIA ANIMAL - MEDICINA VETERINÁRIA,Não informado,MEDICINA VETERINÁRIA                                        ,CIÊNCIAS AGRÁRIAS                                           ,SIM,SIM,NÃO
UVV,UNIVERSIDADE VILA VELHA,"Rua São Joao, 48 - Divino Espírito Santo, Vila Velha - ES, 29101-420, Brazil",VILA VELHA,ES,"-20,3507142","-40,3005317",https://uvv.br/,Privada,CIÊNCIA ANIMAL - MEDICINA VETERINÁRIA,Não informado,MEDICINA VETERINÁRIA                                        ,CIÊNCIAS AGRÁRIAS                                           ,SIM,SIM,NÃO
UVV,UNIVERSIDADE VILA VELHA,"Rua São Joao, 48 - Divino Espírito Santo, Vila Velha - ES, 29101-420, Brazil",VILA VELHA,ES,"-20,3507142","-40,3005317",https://uvv.br/,Privada,Ciências Farmacêuticas - FARMÁCIA,Não informado,FARMÁCIA                                                    ,CIÊNCIAS DA SAÚDE                                           ,SIM,SIM,SIM
UVV,UNIVERSIDADE VILA VELHA,"Rua São Joao, 48 - Divino Espírito Santo, Vila Velha - ES, 29101-420, Brazil",VILA VELHA,ES,"-20,3507142","-40,3005317",https://uvv.br/,Privada,Sociologia Política - SOCIOLOGIA,Não informado,SOCIOLOGIA                                                  ,CIÊNCIAS HUMANAS                                            ,SIM,SIM,NÃO
UVV,UNIVERSIDADE VILA VELHA,"Rua São Joao, 48 - Divino Espírito Santo, Vila Velha - ES, 29101-420, Brazil",VILA VELHA,ES,"-20,3507142","-40,3005317",https://uvv.br/,Privada,"ARQUITETURA E CIDADE - ARQUITETURA, URBANISMO E DESIGN",Não informado,ARQUITETURA E URBANISMO                                     ,CIÊNCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,NÃO
EMESCAM,ESCOLA SUPERIOR DE CIÊNCIAS DA SANTA CASA DE MISERICÓRDIA DE VITÓRIA,"Av. Nossa Sra. da Penha, 2190 - Santa Luíza, Vitória - ES, 29045-402, Brazil",VITÓRIA,ES,"-20,2927345","-40,3018526",https://www.educabras.com/faculdades/pormenor/emescam_santa_casa_vitoria,Privada,POLÍTICAS PÚBLICAS E DESENVOLVIMENTO LOCAL - SERVIÇO SOCIAL,Não informado,SERVIÇO SOCIAL APLICADO                                     ,CIÊNCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,NÃO
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,EDUCAÇÃO,Não informado,EDUCAÇÃO                                                    ,CIÊNCIAS HUMANAS                                            ,SIM,SIM,NÃO
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,EDUCAÇÃO,Não informado,EDUCAÇÃO                                                    ,CIÊNCIAS HUMANAS                                            ,SIM,NÃO,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,EDUCAÇÃO,Não informado,EDUCAÇÃO                                                    ,CIÊNCIAS HUMANAS                                            ,SIM,NÃO,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,EDUCAÇÃO,Não informado,EDUCAÇÃO                                                    ,CIÊNCIAS HUMANAS                                            ,SIM,SIM,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,FÍSICA - ASTRONOMIA / FÍSICA,Não informado,FÍSICA                                                      ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,NÃO,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,FÍSICA - ASTRONOMIA / FÍSICA,Não informado,FÍSICA                                                      ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,SIM,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,MATEMÁTICA - MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,Não informado,MATEMÁTICA                                                  ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,SIM,NÃO
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,MATEMÁTICA - MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,Não informado,MATEMÁTICA                                                  ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,NÃO,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,MATEMÁTICA - MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,Não informado,MATEMÁTICA                                                  ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,SIM,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,ENGENHARIA DE SISTEMAS E COMPUTAÇÃO - CIÊNCIA DA COMPUTAÇÃO,Não informado,SISTEMA DE COMPUTAÇÃO                                       ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,NÃO,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,ENGENHARIA DE SISTEMAS E COMPUTAÇÃO - CIÊNCIA DA COMPUTAÇÃO,Não informado,SISTEMA DE COMPUTAÇÃO                                       ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,SIM,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,ESTATÍSTICA - MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,Não informado,ESTATÍSTICA                                                 ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,SIM,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,QUÍMICA,Não informado,QUÍMICA ORGÂNICA                                            ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,NÃO,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,QUÍMICA,Não informado,QUÍMICA ORGÂNICA                                            ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,NÃO,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,QUÍMICA,Não informado,QUÍMICA ORGÂNICA                                            ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,NÃO,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,QUÍMICA,Não informado,QUÍMICA ORGÂNICA                                            ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,NÃO,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,QUÍMICA,Não informado,QUÍMICA ORGÂNICA                                            ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,SIM,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,CIÊNCIA E TECNOLOGIA DE POLÍMEROS - ENGENHARIAS II,Não informado,"POLÍMEROS,  APLICAÇÕES                                      ",ENGENHARIAS                                                 ,SIM,NÃO,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,CIÊNCIA E TECNOLOGIA DE POLÍMEROS - ENGENHARIAS II,Não informado,"POLÍMEROS,  APLICAÇÕES                                      ",ENGENHARIAS                                                 ,SIM,NÃO,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,CIÊNCIA E TECNOLOGIA DE POLÍMEROS - ENGENHARIAS II,Não informado,"POLÍMEROS,  APLICAÇÕES                                      ",ENGENHARIAS                                                 ,SIM,SIM,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,QUÍMICA DE PRODUTOS NATURAIS - QUÍMICA,Não informado,QUÍMICA DOS PRODUTOS NATURAIS                               ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,SIM,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,QUÍMICA DE PRODUTOS NATURAIS - QUÍMICA,Não informado,QUÍMICA DOS PRODUTOS NATURAIS                               ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,NÃO,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,QUÍMICA DE PRODUTOS NATURAIS - QUÍMICA,Não informado,QUÍMICA DOS PRODUTOS NATURAIS                               ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,SIM,NÃO
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,GEOLOGIA - GEOCIÊNCIAS,Não informado,GEOLOGIA                                                    ,CIÊNCIAS EXATAS E DA TERRA                                  ,SIM,SIM,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,CIÊNCIAS BIOLÓGICAS (BIOFÍSICA) - CIÊNCIAS BIOLÓGICAS II,Não informado,BIOFÍSICA                                                   ,CIÊNCIAS BIOLÓGICAS                                         ,SIM,NÃO,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,CIÊNCIAS BIOLÓGICAS (BIOFÍSICA) - CIÊNCIAS BIOLÓGICAS II,Não informado,BIOFÍSICA                                                   ,CIÊNCIAS BIOLÓGICAS                                         ,SIM,NÃO,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,CIÊNCIAS BIOLÓGICAS (BIOFÍSICA) - CIÊNCIAS BIOLÓGICAS II,Não informado,BIOFÍSICA                                                   ,CIÊNCIAS BIOLÓGICAS                                         ,SIM,SIM,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,BIOQUÍMICA - BIOTECNOLOGIA,Não informado,BIOTECNOLOGIA                                               ,MULTIDISCIPLINAR                                            ,SIM,NÃO,SIM
UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"Rio de Janeiro, State of Rio de Janeiro, Brazil",RIO DE JANEIRO,RJ,"-22,9068467","-43,1728965",https://ufrj.br/ingresso/pos-graduacao/,Federal,BIOQUÍMICA - BIOTECNOLOGIA,Não informado,BIOTECNOLOGIA                                               ,MULTIDISCIPLINAR                                            ,SIM,NÃO,SIM
