IES - SIGLA,IES - NOME,Endereço,Município,UF,Latitude,Longitude,Homepage,Status Jurídico,Áreas de pesquisa,Temas específicos de pequisa,Área Conhecimento,Grande Área,Especialização,Mestrado,Doutorado
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,MEDICINA TROPICAL - MEDICINA II,Nao informado,DOENCAS INFECCIOSAS E PARASITARIAS                          ,CIENCIAS DA SAUDE                                           ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,SAUDE DA CRIANCA E DO ADOLESCENTE - MEDICINA II,Nao informado,PEDIATRIA                                                   ,CIENCIAS DA SAUDE                                           ,SIM,SIM,NAO
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,SAUDE DA CRIANCA E DO ADOLESCENTE - MEDICINA II,Nao informado,PEDIATRIA                                                   ,CIENCIAS DA SAUDE                                           ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIAS FARMACEUTICAS - FARMACIA,Nao informado,FARMACIA                                                    ,CIENCIAS DA SAUDE                                           ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIAS FARMACEUTICAS - FARMACIA,Nao informado,FARMACIA                                                    ,CIENCIAS DA SAUDE                                           ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,NUTRICAO,Nao informado,NUTRICAO                                                    ,CIENCIAS DA SAUDE                                           ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,DIREITO,Nao informado,DIREITO                                                     ,CIENCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,DIREITO,Nao informado,DIREITO                                                     ,CIENCIAS SOCIAIS APLICADAS                                  ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,DESENVOLVIMENTO URBANO - PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,Nao informado,PLANEJAMENTO URBANO E REGIONAL                              ,CIENCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,SERVICO SOCIAL,Nao informado,SERVICO SOCIAL                                              ,CIENCIAS SOCIAIS APLICADAS                                  ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,SERVICO SOCIAL,Nao informado,SERVICO SOCIAL                                              ,CIENCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,LETRAS - LINGUISTICA E LITERATURA,Nao informado,LETRAS                                                      ,"LINGUISTICA, LETRAS E ARTES                                 ",SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,LETRAS - LINGUISTICA E LITERATURA,Nao informado,LETRAS                                                      ,"LINGUISTICA, LETRAS E ARTES                                 ",SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIA POLITICA - CIENCIA POLITICA E RELACOES INTERNACIONAIS,Nao informado,CIENCIA POLITICA                                            ,CIENCIAS HUMANAS                                            ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIA POLITICA - CIENCIA POLITICA E RELACOES INTERNACIONAIS,Nao informado,CIENCIA POLITICA                                            ,CIENCIAS HUMANAS                                            ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIA POLITICA - CIENCIA POLITICA E RELACOES INTERNACIONAIS,Nao informado,CIENCIA POLITICA                                            ,CIENCIAS HUMANAS                                            ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIA POLITICA - CIENCIA POLITICA E RELACOES INTERNACIONAIS,Nao informado,CIENCIA POLITICA                                            ,CIENCIAS HUMANAS                                            ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,OCEANOGRAFIA - BIODIVERSIDADE,Nao informado,OCEANOGRAFIA                                                ,CIENCIAS EXATAS E DA TERRA                                  ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,QUIMICA,Nao informado,QUIMICA                                                     ,CIENCIAS EXATAS E DA TERRA                                  ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,QUIMICA,Nao informado,QUIMICA                                                     ,CIENCIAS EXATAS E DA TERRA                                  ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,Genetica e Biologia Molecular - CIENCIAS BIOLOGICAS I,Nao informado,GENETICA                                                    ,CIENCIAS BIOLOGICAS                                         ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,Genetica e Biologia Molecular - CIENCIAS BIOLOGICAS I,Nao informado,GENETICA                                                    ,CIENCIAS BIOLOGICAS                                         ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,Genetica e Biologia Molecular - CIENCIAS BIOLOGICAS I,Nao informado,GENETICA                                                    ,CIENCIAS BIOLOGICAS                                         ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,Genetica e Biologia Molecular - CIENCIAS BIOLOGICAS I,Nao informado,GENETICA                                                    ,CIENCIAS BIOLOGICAS                                         ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,BIOLOGIA VEGETAL - BIODIVERSIDADE,Nao informado,BOTANICA                                                    ,CIENCIAS BIOLOGICAS                                         ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,BIOLOGIA VEGETAL - BIODIVERSIDADE,Nao informado,BOTANICA                                                    ,CIENCIAS BIOLOGICAS                                         ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,ENGENHARIA CIVIL - ENGENHARIAS I,Nao informado,ENGENHARIA CIVIL                                            ,ENGENHARIAS                                                 ,SIM,SIM,NAO
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,ENGENHARIA CIVIL - ENGENHARIAS I,Nao informado,ENGENHARIA CIVIL                                            ,ENGENHARIAS                                                 ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,ENGENHARIA CIVIL - ENGENHARIAS I,Nao informado,ENGENHARIA CIVIL                                            ,ENGENHARIAS                                                 ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,BIOLOGIA ANIMAL - BIODIVERSIDADE,Nao informado,ZOOLOGIA                                                    ,CIENCIAS BIOLOGICAS                                         ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,BIOLOGIA ANIMAL - BIODIVERSIDADE,Nao informado,ZOOLOGIA                                                    ,CIENCIAS BIOLOGICAS                                         ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,NEUROPSIQUIATRIA E CIENCIAS DO COMPORTAMENTO - MEDICINA II,Nao informado,NEUROLOGIA                                                  ,CIENCIAS DA SAUDE                                           ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,NEUROPSIQUIATRIA E CIENCIAS DO COMPORTAMENTO - MEDICINA II,Nao informado,NEUROLOGIA                                                  ,CIENCIAS DA SAUDE                                           ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,NEUROPSIQUIATRIA E CIENCIAS DO COMPORTAMENTO - MEDICINA II,Nao informado,NEUROLOGIA                                                  ,CIENCIAS DA SAUDE                                           ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,ENGENHARIA QUIMICA - ENGENHARIAS II,Nao informado,ENGENHARIA QUIMICA                                          ,ENGENHARIAS                                                 ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,ENGENHARIA QUIMICA - ENGENHARIAS II,Nao informado,ENGENHARIA QUIMICA                                          ,ENGENHARIAS                                                 ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,ENGENHARIA QUIMICA - ENGENHARIAS II,Nao informado,ENGENHARIA QUIMICA                                          ,ENGENHARIAS                                                 ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIAS BIOLOGICAS - CIENCIAS BIOLOGICAS I,Nao informado,BIOLOGIA GERAL                                              ,CIENCIAS BIOLOGICAS                                         ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIAS BIOLOGICAS - CIENCIAS BIOLOGICAS I,Nao informado,BIOLOGIA GERAL                                              ,CIENCIAS BIOLOGICAS                                         ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIAS BIOLOGICAS - CIENCIAS BIOLOGICAS I,Nao informado,BIOLOGIA GERAL                                              ,CIENCIAS BIOLOGICAS                                         ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIAS BIOLOGICAS - CIENCIAS BIOLOGICAS I,Nao informado,BIOLOGIA GERAL                                              ,CIENCIAS BIOLOGICAS                                         ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIAS BIOLOGICAS - CIENCIAS BIOLOGICAS I,Nao informado,BIOLOGIA GERAL                                              ,CIENCIAS BIOLOGICAS                                         ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,"ADMINISTRACAO - ADM PUBLICA E DE EMPRESAS, C CONTABEIS E TURISMO",Nao informado,ADMINISTRACAO                                               ,CIENCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,"ADMINISTRACAO - ADM PUBLICA E DE EMPRESAS, C CONTABEIS E TURISMO",Nao informado,ADMINISTRACAO                                               ,CIENCIAS SOCIAIS APLICADAS                                  ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,ESTATISTICA - MATEMATICA / PROBABILIDADE E ESTATISTICA,Nao informado,PROBABILIDADE E ESTATISTICA                                 ,CIENCIAS EXATAS E DA TERRA                                  ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,ENGENHARIA MECANICA - ENGENHARIAS III,Nao informado,ENGENHARIA MECANICA                                         ,ENGENHARIAS                                                 ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,ENGENHARIA MECANICA - ENGENHARIAS III,Nao informado,ENGENHARIA MECANICA                                         ,ENGENHARIAS                                                 ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,ENGENHARIA MECANICA - ENGENHARIAS III,Nao informado,ENGENHARIA MECANICA                                         ,ENGENHARIAS                                                 ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIAS GEODESICAS E TECNOLOGIAS DA GEOINFORMACAO - GEOCIENCIAS,Nao informado,GEOCIENCIAS                                                 ,CIENCIAS EXATAS E DA TERRA                                  ,SIM,SIM,NAO
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIAS GEODESICAS E TECNOLOGIAS DA GEOINFORMACAO - GEOCIENCIAS,Nao informado,GEOCIENCIAS                                                 ,CIENCIAS EXATAS E DA TERRA                                  ,SIM,SIM,NAO
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIA DE MATERIAIS - MATERIAIS,Nao informado,MATERIAIS                                                   ,MULTIDISCIPLINAR                                            ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIA DE MATERIAIS - MATERIAIS,Nao informado,MATERIAIS                                                   ,MULTIDISCIPLINAR                                            ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIA DE MATERIAIS - MATERIAIS,Nao informado,MATERIAIS                                                   ,MULTIDISCIPLINAR                                            ,SIM,SIM,NAO
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,CIENCIA DE MATERIAIS - MATERIAIS,Nao informado,MATERIAIS                                                   ,MULTIDISCIPLINAR                                            ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,COMUNICACAO - COMUNICACAO E INFORMACAO,Nao informado,COMUNICACAO                                                 ,CIENCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,COMUNICACAO - COMUNICACAO E INFORMACAO,Nao informado,COMUNICACAO                                                 ,CIENCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,NAO
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,"DESIGN - ARQUITETURA, URBANISMO E DESIGN",Nao informado,DESENHO INDUSTRIAL                                          ,CIENCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,"DESIGN - ARQUITETURA, URBANISMO E DESIGN",Nao informado,DESENHO INDUSTRIAL                                          ,CIENCIAS SOCIAIS APLICADAS                                  ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,ODONTOLOGIA,Nao informado,ODONTOLOGIA                                                 ,CIENCIAS DA SAUDE                                           ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,ODONTOLOGIA,Nao informado,ODONTOLOGIA                                                 ,CIENCIAS DA SAUDE                                           ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,ODONTOLOGIA,Nao informado,ODONTOLOGIA                                                 ,CIENCIAS DA SAUDE                                           ,SIM,SIM,NAO
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,ARQUEOLOGIA - ANTROPOLOGIA / ARQUEOLOGIA,Nao informado,ARQUEOLOGIA                                                 ,CIENCIAS HUMANAS                                            ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,ARQUEOLOGIA - ANTROPOLOGIA / ARQUEOLOGIA,Nao informado,ARQUEOLOGIA                                                 ,CIENCIAS HUMANAS                                            ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,DESENVOLVIMENTO E MEIO AMBIENTE - CIENCIAS AMBIENTAIS,Nao informado,CIENCIAS AMBIENTAIS                                         ,MULTIDISCIPLINAR                                            ,SIM,SIM,NAO
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,PSICOLOGIA,Nao informado,PSICOLOGIA                                                  ,CIENCIAS HUMANAS                                            ,SIM,SIM,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,PSICOLOGIA,Nao informado,PSICOLOGIA                                                  ,CIENCIAS HUMANAS                                            ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,PSICOLOGIA,Nao informado,PSICOLOGIA                                                  ,CIENCIAS HUMANAS                                            ,SIM,NAO,SIM
UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,"Av. Prof. Moraes Rego, 1235 - Cidade Universitaria, Recife - PE, 50670-901, Brazil",RECIFE,PE,-8.0507245,-34.9508812,https://www.ufpe.br/,Federal,"CIENCIAS CONTABEIS - ADM PUBLICA E DE EMPRESAS, C CONTABEIS E TURISMO",Nao informado,CIENCIAS CONTABEIS                                          ,CIENCIAS SOCIAIS APLICADAS                                  ,SIM,SIM,SIM
