IES - SIGLA,IES - NOME,Endereço,Município,UF,Latitude,Longitude,Homepage,Status Jurídico,Áreas de pesquisa,Programa de Pós-graduação,Período do inscrição – Início,Período do inscrição – Fim,Área Conhecimento,Especialização,Nota de Avaliação – Especialização – MEC,Mestrado,Doutorado,Nota de Avaliação – Pós-graduação – Capes
UNICAMP/LI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS LIMEIRA,"R. Sebastião Ap. Alves de Lima, 40 - Jardim Elite, Limeira - SP, 13482-357, Brazil",LIMEIRA,SP,"-22,5613142","-47,4235537",https://www.unicamp.br/pos-graduacao/,Estadual,Interdisciplinar em Ciências Humanas e Sociais Aplicadas - PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,PLANEJAMENTO URBANO E REGIONAL                              ,18/04/26,18/05/26,PLANEJAMENTO URBANO E REGIONAL                              ,SIM,5,SIM,NÃO,5
UNICAMP/LI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS LIMEIRA,"R. Sebastião Ap. Alves de Lima, 40 - Jardim Elite, Limeira - SP, 13482-357, Brazil",LIMEIRA,SP,"-22,5613142","-47,4235537",https://www.unicamp.br/pos-graduacao/,Estadual,Interdisciplinar em Ciências Humanas e Sociais Aplicadas - PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,PLANEJAMENTO URBANO E REGIONAL                              ,18/04/26,18/05/26,PLANEJAMENTO URBANO E REGIONAL                              ,SIM,5,NÃO,SIM,5
UNICAMP/LI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS LIMEIRA,"R. Sebastião Ap. Alves de Lima, 40 - Jardim Elite, Limeira - SP, 13482-357, Brazil",LIMEIRA,SP,"-22,5613142","-47,4235537",https://www.unicamp.br/pos-graduacao/,Estadual,Interdisciplinar em Ciências Humanas e Sociais Aplicadas - PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,PLANEJAMENTO URBANO E REGIONAL                              ,18/04/26,18/05/26,PLANEJAMENTO URBANO E REGIONAL                              ,SIM,5,NÃO,SIM,5
UNICAMP/LI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS LIMEIRA,"R. Sebastião Ap. Alves de Lima, 40 - Jardim Elite, Limeira - SP, 13482-357, Brazil",LIMEIRA,SP,"-22,5613142","-47,4235537",https://www.unicamp.br/pos-graduacao/,Estadual,"ADMINISTRAÇÃO - ADM PÚBLICA E DE EMPRESAS, C CONTÁBEIS E TURISMO",ADMINISTRAÇÃO                                               ,18/04/26,18/05/26,ADMINISTRAÇÃO                                               ,SIM,5,SIM,SIM,5
UNICAMP/LI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS LIMEIRA,"R. Sebastião Ap. Alves de Lima, 40 - Jardim Elite, Limeira - SP, 13482-357, Brazil",LIMEIRA,SP,"-22,5613142","-47,4235537",https://www.unicamp.br/pos-graduacao/,Estadual,"ADMINISTRAÇÃO - ADM PÚBLICA E DE EMPRESAS, C CONTÁBEIS E TURISMO",ADMINISTRAÇÃO                                               ,18/04/26,18/05/26,ADMINISTRAÇÃO                                               ,SIM,5,NÃO,SIM,5
UNICAMP/PI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS PIRACICABA,"Tv. Piauí - Higienópolis, Piracicaba - SP, 13424-345, Brazil",PIRACICABA,SP,"-22,743218","-47,64347",https://prpg.unicamp.br/,Estadual,BIOLOGIA BUCO-DENTAL - ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,SIM,SIM,5
UNICAMP/PI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS PIRACICABA,"Tv. Piauí - Higienópolis, Piracicaba - SP, 13424-345, Brazil",PIRACICABA,SP,"-22,743218","-47,64347",https://prpg.unicamp.br/,Estadual,ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,NÃO,SIM,5
UNICAMP/PI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS PIRACICABA,"Tv. Piauí - Higienópolis, Piracicaba - SP, 13424-345, Brazil",PIRACICABA,SP,"-22,743218","-47,64347",https://prpg.unicamp.br/,Estadual,ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,NÃO,SIM,5
UNICAMP/PI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS PIRACICABA,"Tv. Piauí - Higienópolis, Piracicaba - SP, 13424-345, Brazil",PIRACICABA,SP,"-22,743218","-47,64347",https://prpg.unicamp.br/,Estadual,ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,NÃO,SIM,5
UNICAMP/PI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS PIRACICABA,"Tv. Piauí - Higienópolis, Piracicaba - SP, 13424-345, Brazil",PIRACICABA,SP,"-22,743218","-47,64347",https://prpg.unicamp.br/,Estadual,ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,SIM,SIM,5
UNICAMP/PI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS PIRACICABA,"Tv. Piauí - Higienópolis, Piracicaba - SP, 13424-345, Brazil",PIRACICABA,SP,"-22,743218","-47,64347",https://prpg.unicamp.br/,Estadual,MATERIAIS DENTÁRIOS - ODONTOLOGIA,MATERIAIS ODONTOLÓGICOS                                     ,18/04/26,18/05/26,MATERIAIS ODONTOLÓGICOS                                     ,SIM,5,NÃO,SIM,5
UNICAMP/PI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS PIRACICABA,"Tv. Piauí - Higienópolis, Piracicaba - SP, 13424-345, Brazil",PIRACICABA,SP,"-22,743218","-47,64347",https://prpg.unicamp.br/,Estadual,MATERIAIS DENTÁRIOS - ODONTOLOGIA,MATERIAIS ODONTOLÓGICOS                                     ,18/04/26,18/05/26,MATERIAIS ODONTOLÓGICOS                                     ,SIM,5,SIM,SIM,5
UNICAMP/PI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS PIRACICABA,"Tv. Piauí - Higienópolis, Piracicaba - SP, 13424-345, Brazil",PIRACICABA,SP,"-22,743218","-47,64347",https://prpg.unicamp.br/,Estadual,RADIOLOGIA ODONTOLÓGICA - ODONTOLOGIA,RADIOLOGIA ODONTOLÓGICA                                     ,18/04/26,18/05/26,RADIOLOGIA ODONTOLÓGICA                                     ,SIM,5,SIM,SIM,5
UNICAMP/PI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS PIRACICABA,"Tv. Piauí - Higienópolis, Piracicaba - SP, 13424-345, Brazil",PIRACICABA,SP,"-22,743218","-47,64347",https://prpg.unicamp.br/,Estadual,CLÍNICA ODONTOLÓGICA - ODONTOLOGIA,CLÍNICA ODONTOLÓGICA                                        ,18/04/26,18/05/26,CLÍNICA ODONTOLÓGICA                                        ,SIM,5,NÃO,SIM,5
UNICAMP/PI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS PIRACICABA,"Tv. Piauí - Higienópolis, Piracicaba - SP, 13424-345, Brazil",PIRACICABA,SP,"-22,743218","-47,64347",https://prpg.unicamp.br/,Estadual,CLÍNICA ODONTOLÓGICA - ODONTOLOGIA,CLÍNICA ODONTOLÓGICA                                        ,18/04/26,18/05/26,CLÍNICA ODONTOLÓGICA                                        ,SIM,5,NÃO,SIM,5
UNICAMP/PI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS PIRACICABA,"Tv. Piauí - Higienópolis, Piracicaba - SP, 13424-345, Brazil",PIRACICABA,SP,"-22,743218","-47,64347",https://prpg.unicamp.br/,Estadual,CLÍNICA ODONTOLÓGICA - ODONTOLOGIA,CLÍNICA ODONTOLÓGICA                                        ,18/04/26,18/05/26,CLÍNICA ODONTOLÓGICA                                        ,SIM,5,SIM,SIM,5
UNICAMP/PI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS PIRACICABA,"Tv. Piauí - Higienópolis, Piracicaba - SP, 13424-345, Brazil",PIRACICABA,SP,"-22,743218","-47,64347",https://prpg.unicamp.br/,Estadual,ESTOMATOPATOLOGIA - ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,NÃO,SIM,5
UNICAMP/PI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS PIRACICABA,"Tv. Piauí - Higienópolis, Piracicaba - SP, 13424-345, Brazil",PIRACICABA,SP,"-22,743218","-47,64347",https://prpg.unicamp.br/,Estadual,ESTOMATOPATOLOGIA - ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,NÃO,SIM,5
UNICAMP/PI,UNIVERSIDADE ESTADUAL DE CAMPINAS - CAMPUS PIRACICABA,"Tv. Piauí - Higienópolis, Piracicaba - SP, 13424-345, Brazil",PIRACICABA,SP,"-22,743218","-47,64347",https://prpg.unicamp.br/,Estadual,ESTOMATOPATOLOGIA - ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,SIM,SIM,5
UNESP,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,"São Paulo, State of São Paulo, Brazil",SÃO PAULO,SP,"-23,5557714","-46,6395571",https://www2.unesp.br/,Estadual,ARTES,ARTES                                                       ,18/04/26,18/05/26,ARTES                                                       ,SIM,5,SIM,SIM,5
UNESP,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,"São Paulo, State of São Paulo, Brazil",SÃO PAULO,SP,"-23,5557714","-46,6395571",https://www2.unesp.br/,Estadual,MÚSICA - ARTES,MÚSICA                                                      ,18/04/26,18/05/26,MÚSICA                                                      ,SIM,5,SIM,SIM,5
UNESP,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,"São Paulo, State of São Paulo, Brazil",SÃO PAULO,SP,"-23,5557714","-46,6395571",https://www2.unesp.br/,Estadual,MÚSICA - ARTES,MÚSICA                                                      ,18/04/26,18/05/26,MÚSICA                                                      ,SIM,5,NÃO,SIM,5
UNESP,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,"São Paulo, State of São Paulo, Brazil",SÃO PAULO,SP,"-23,5557714","-46,6395571",https://www2.unesp.br/,Estadual,DESENVOLVIMENTO TERRITORIAL NA AMÉRICA LATINA E CARIBE - GEOGRAFIA,GEOGRAFIA                                                   ,18/04/26,18/05/26,GEOGRAFIA                                                   ,SIM,5,SIM,NÃO,5
UNESP,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,"São Paulo, State of São Paulo, Brazil",SÃO PAULO,SP,"-23,5557714","-46,6395571",https://www2.unesp.br/,Estadual,DESENVOLVIMENTO TERRITORIAL NA AMÉRICA LATINA E CARIBE - GEOGRAFIA,GEOGRAFIA                                                   ,18/04/26,18/05/26,GEOGRAFIA                                                   ,SIM,5,SIM,NÃO,5
UNESP,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,"São Paulo, State of São Paulo, Brazil",SÃO PAULO,SP,"-23,5557714","-46,6395571",https://www2.unesp.br/,Estadual,RELAÇÕES INTERNACIONAIS (UNESP - UNICAMP - PUC-SP) - CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,POLÍTICA INTERNACIONAL                                      ,18/04/26,18/05/26,POLÍTICA INTERNACIONAL                                      ,SIM,5,SIM,SIM,5
UNESP,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,"São Paulo, State of São Paulo, Brazil",SÃO PAULO,SP,"-23,5557714","-46,6395571",https://www2.unesp.br/,Estadual,RELAÇÕES INTERNACIONAIS (UNESP - UNICAMP - PUC-SP) - CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,POLÍTICA INTERNACIONAL                                      ,18/04/26,18/05/26,POLÍTICA INTERNACIONAL                                      ,SIM,5,NÃO,SIM,5
UNESP,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,"São Paulo, State of São Paulo, Brazil",SÃO PAULO,SP,"-23,5557714","-46,6395571",https://www2.unesp.br/,Estadual,RELAÇÕES INTERNACIONAIS (UNESP - UNICAMP - PUC-SP) - CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,POLÍTICA INTERNACIONAL                                      ,18/04/26,18/05/26,POLÍTICA INTERNACIONAL                                      ,SIM,5,NÃO,SIM,5
UNESP,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,"São Paulo, State of São Paulo, Brazil",SÃO PAULO,SP,"-23,5557714","-46,6395571",https://www2.unesp.br/,Estadual,RELAÇÕES INTERNACIONAIS (UNESP - UNICAMP - PUC-SP) - CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,POLÍTICA INTERNACIONAL                                      ,18/04/26,18/05/26,POLÍTICA INTERNACIONAL                                      ,SIM,5,NÃO,SIM,5
UNESP-ARAÇ,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARAÇATUBA,"Rod. Marechal Rondon, Km 528 - Campus Universitário, Araçatuba - SP, 16018-805, Brazil",ARAÇATUBA,SP,"-21,2503584","-50,4219448",https://www2.unesp.br/portal#!/propg,Estadual,ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,SIM,SIM,5
UNESP-ARAÇ,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARAÇATUBA,"Rod. Marechal Rondon, Km 528 - Campus Universitário, Araçatuba - SP, 16018-805, Brazil",ARAÇATUBA,SP,"-21,2503584","-50,4219448",https://www2.unesp.br/portal#!/propg,Estadual,Ciências - ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,NÃO,SIM,5
UNESP-ARAÇ,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARAÇATUBA,"Rod. Marechal Rondon, Km 528 - Campus Universitário, Araçatuba - SP, 16018-805, Brazil",ARAÇATUBA,SP,"-21,2503584","-50,4219448",https://www2.unesp.br/portal#!/propg,Estadual,Ciências - ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,SIM,SIM,5
UNESP-ARAÇ,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARAÇATUBA,"Rod. Marechal Rondon, Km 528 - Campus Universitário, Araçatuba - SP, 16018-805, Brazil",ARAÇATUBA,SP,"-21,2503584","-50,4219448",https://www2.unesp.br/portal#!/propg,Estadual,Saúde Coletiva em Odontologia - ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,SIM,SIM,5
UNESP-ARAÇ,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARAÇATUBA,"Rod. Marechal Rondon, Km 528 - Campus Universitário, Araçatuba - SP, 16018-805, Brazil",ARAÇATUBA,SP,"-21,2503584","-50,4219448",https://www2.unesp.br/portal#!/propg,Estadual,CIÊNCIA ANIMAL - MEDICINA VETERINÁRIA,MEDICINA VETERINÁRIA                                        ,18/04/26,18/05/26,MEDICINA VETERINÁRIA                                        ,SIM,5,SIM,SIM,5
UNESP-ARAÇ,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARAÇATUBA,"Rod. Marechal Rondon, Km 528 - Campus Universitário, Araçatuba - SP, 16018-805, Brazil",ARAÇATUBA,SP,"-21,2503584","-50,4219448",https://www2.unesp.br/portal#!/propg,Estadual,MULTICÊNTRICO EM CIÊNCIAS FISIOLÓGICAS - CIÊNCIAS BIOLÓGICAS II,FISIOLOGIA                                                  ,18/04/26,18/05/26,FISIOLOGIA                                                  ,SIM,5,NÃO,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,LINGUÍSTICA E LÍNGUA PORTUGUESA - LINGUÍSTICA E LITERATURA,LINGÜÍSTICA                                                 ,18/04/26,18/05/26,LINGÜÍSTICA                                                 ,SIM,5,NÃO,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,LINGUÍSTICA E LÍNGUA PORTUGUESA - LINGUÍSTICA E LITERATURA,LINGÜÍSTICA                                                 ,18/04/26,18/05/26,LINGÜÍSTICA                                                 ,SIM,5,NÃO,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,LINGUÍSTICA E LÍNGUA PORTUGUESA - LINGUÍSTICA E LITERATURA,LINGÜÍSTICA                                                 ,18/04/26,18/05/26,LINGÜÍSTICA                                                 ,SIM,5,SIM,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,CIÊNCIAS ODONTOLÓGICAS - ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,SIM,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,ESTUDOS LITERÁRIOS - LINGUÍSTICA E LITERATURA,LETRAS                                                      ,18/04/26,18/05/26,LETRAS                                                      ,SIM,5,SIM,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,Ciências Sociais - SOCIOLOGIA,SOCIOLOGIA                                                  ,18/04/26,18/05/26,SOCIOLOGIA                                                  ,SIM,5,SIM,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,Ciências Sociais - SOCIOLOGIA,SOCIOLOGIA                                                  ,18/04/26,18/05/26,SOCIOLOGIA                                                  ,SIM,5,NÃO,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,ALIMENTOS E NUTRIÇÃO - CIÊNCIA DE ALIMENTOS,CIÊNCIA E TECNOLOGIA DE ALIMENTOS                           ,18/04/26,18/05/26,CIÊNCIA E TECNOLOGIA DE ALIMENTOS                           ,SIM,5,NÃO,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,NÃO,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,ODONTOLOGIA,ODONTOLOGIA                                                 ,18/04/26,18/05/26,ODONTOLOGIA                                                 ,SIM,5,SIM,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,QUÍMICA,QUÍMICA                                                     ,18/04/26,18/05/26,QUÍMICA                                                     ,SIM,5,NÃO,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,QUÍMICA,QUÍMICA                                                     ,18/04/26,18/05/26,QUÍMICA                                                     ,SIM,5,NÃO,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,QUÍMICA,QUÍMICA                                                     ,18/04/26,18/05/26,QUÍMICA                                                     ,SIM,5,SIM,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,BIOTECNOLOGIA,BIOTECNOLOGIA                                               ,18/04/26,18/05/26,BIOTECNOLOGIA                                               ,SIM,5,SIM,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,CIÊNCIAS FARMACÊUTICAS - FARMÁCIA,FARMÁCIA                                                    ,18/04/26,18/05/26,FARMÁCIA                                                    ,SIM,5,NÃO,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,CIÊNCIAS FARMACÊUTICAS - FARMÁCIA,FARMÁCIA                                                    ,18/04/26,18/05/26,FARMÁCIA                                                    ,SIM,5,SIM,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,EDUCAÇÃO ESCOLAR - EDUCAÇÃO,EDUCAÇÃO                                                    ,18/04/26,18/05/26,EDUCAÇÃO                                                    ,SIM,5,SIM,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,ECONOMIA,ECONOMIA                                                    ,18/04/26,18/05/26,ECONOMIA                                                    ,SIM,5,SIM,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,ECONOMIA,ECONOMIA                                                    ,18/04/26,18/05/26,ECONOMIA                                                    ,SIM,5,NÃO,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,BIOCIÊNCIAS E BIOTECNOLOGIA APLICADAS À FARMÁCIA - FARMÁCIA,FARMÁCIA                                                    ,18/04/26,18/05/26,FARMÁCIA                                                    ,SIM,5,NÃO,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,BIOCIÊNCIAS E BIOTECNOLOGIA APLICADAS À FARMÁCIA - FARMÁCIA,FARMÁCIA                                                    ,18/04/26,18/05/26,FARMÁCIA                                                    ,SIM,5,NÃO,SIM,5
UNESP-ARAR,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ARARAQUARA,"R. Arara - Damha I, Araraquara - SP, 14804-446, Brazil",ARARAQUARA,SP,"-21,7575712","-48,1987754",https://www2.unesp.br/portal#!/propg,Estadual,BIOCIÊNCIAS E BIOTECNOLOGIA APLICADAS À FARMÁCIA - FARMÁCIA,FARMÁCIA                                                    ,18/04/26,18/05/26,FARMÁCIA                                                    ,SIM,5,SIM,SIM,5
UNESP-ASSIS,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ASSIS,"Av. Dom Antônio, 2100 - Parque Universitario, Assis - SP, 19806-900, Brazil",ASSIS,SP,"-22,6494127","-50,4375146",https://www2.unesp.br/portal#!/propg,Estadual,LETRAS - LINGUÍSTICA E LITERATURA,LETRAS                                                      ,18/04/26,18/05/26,LETRAS                                                      ,SIM,5,SIM,SIM,5
UNESP-ASSIS,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS ASSIS,"Av. Dom Antônio, 2100 - Parque Universitario, Assis - SP, 19806-900, Brazil",ASSIS,SP,"-22,6494127","-50,4375146",https://www2.unesp.br/portal#!/propg,Estadual,PSICOLOGIA,PSICOLOGIA                                                  ,18/04/26,18/05/26,PSICOLOGIA                                                  ,SIM,5,SIM,SIM,5
